site_id,site,recording_id,year,month,day,validated
48463,2023 Hale Road,147384907,2023,5,24,present
48463,2023 Hale Road,147384915,2023,5,24,present
48463,2023 Hale Road,147384919,2023,5,24,present
48463,2023 Hale Road,147384920,2023,5,24,present
48463,2023 Hale Road,147384928,2023,5,24,present
48463,2023 Hale Road,147384933,2023,5,24,present
48463,2023 Hale Road,147384936,2023,5,24,present
48463,2023 Hale Road,147384938,2023,5,24,present
48463,2023 Hale Road,147384959,2023,5,24,present
48463,2023 Hale Road,147384963,2023,5,24,present
48463,2023 Hale Road,147384974,2023,5,24,present
48463,2023 Hale Road,147384976,2023,5,24,present
48463,2023 Hale Road,147384977,2023,5,24,present
48463,2023 Hale Road,147384978,2023,5,24,present
48463,2023 Hale Road,147384984,2023,5,24,present
48463,2023 Hale Road,147384990,2023,5,24,present
48463,2023 Hale Road,147384995,2023,5,24,present
48463,2023 Hale Road,147384999,2023,5,24,present
48463,2023 Hale Road,147385002,2023,5,24,present
48463,2023 Hale Road,147385009,2023,5,24,present
48463,2023 Hale Road,147385010,2023,5,24,present
48463,2023 Hale Road,147385026,2023,5,24,present
48463,2023 Hale Road,147385036,2023,5,24,present
48463,2023 Hale Road,147385061,2023,5,24,present
48463,2023 Hale Road,147385078,2023,5,24,present
48463,2023 Hale Road,147385119,2023,5,24,present
48463,2023 Hale Road,147385132,2023,5,24,present
48463,2023 Hale Road,147385141,2023,5,24,present
48463,2023 Hale Road,147384766,2023,5,25,present
48463,2023 Hale Road,147384784,2023,5,25,present
48463,2023 Hale Road,147384786,2023,5,25,present
48463,2023 Hale Road,147384788,2023,5,25,present
48463,2023 Hale Road,147384819,2023,5,25,present
48463,2023 Hale Road,147384820,2023,5,25,present
48463,2023 Hale Road,147384824,2023,5,25,present
48463,2023 Hale Road,147384825,2023,5,25,present
48463,2023 Hale Road,147384830,2023,5,25,present
48463,2023 Hale Road,147384831,2023,5,25,present
48463,2023 Hale Road,147384837,2023,5,25,present
48463,2023 Hale Road,147384842,2023,5,25,present
48463,2023 Hale Road,147384844,2023,5,25,present
48463,2023 Hale Road,147384857,2023,5,25,present
48463,2023 Hale Road,147384860,2023,5,25,present
48463,2023 Hale Road,147384861,2023,5,25,present
48463,2023 Hale Road,147384866,2023,5,25,present
48463,2023 Hale Road,147384867,2023,5,25,present
48463,2023 Hale Road,147384870,2023,5,25,present
48463,2023 Hale Road,147384872,2023,5,25,present
48463,2023 Hale Road,147384873,2023,5,25,present
48463,2023 Hale Road,147384895,2023,5,25,present
48463,2023 Hale Road,147384911,2023,5,25,present
48463,2023 Hale Road,147384942,2023,5,25,present
48463,2023 Hale Road,147384958,2023,5,25,present
48463,2023 Hale Road,147384966,2023,5,25,present
48463,2023 Hale Road,147384633,2023,5,26,present
48463,2023 Hale Road,147384642,2023,5,26,present
48463,2023 Hale Road,147375688,2023,6,25,present
48463,2023 Hale Road,147375698,2023,6,25,present
48463,2023 Hale Road,147375729,2023,6,25,present
48463,2023 Hale Road,147375444,2023,6,26,present
48463,2023 Hale Road,147375504,2023,6,26,present
48463,2023 Hale Road,147375507,2023,6,26,present
48463,2023 Hale Road,147375510,2023,6,26,present
48463,2023 Hale Road,147375515,2023,6,26,present
48463,2023 Hale Road,147375518,2023,6,26,present
48463,2023 Hale Road,147375526,2023,6,26,present
48463,2023 Hale Road,147375532,2023,6,26,present
48463,2023 Hale Road,147375536,2023,6,26,present
48463,2023 Hale Road,147375548,2023,6,26,present
48463,2023 Hale Road,147375549,2023,6,26,present
48463,2023 Hale Road,147375551,2023,6,26,present
48463,2023 Hale Road,147375553,2023,6,26,present
48463,2023 Hale Road,147375566,2023,6,26,present
48463,2023 Hale Road,147375568,2023,6,26,present
48463,2023 Hale Road,147375573,2023,6,26,present
48463,2023 Hale Road,147375593,2023,6,26,present
48463,2023 Hale Road,147375594,2023,6,26,present
48463,2023 Hale Road,147375216,2023,6,27,present
48463,2023 Hale Road,147375226,2023,6,27,present
48463,2023 Hale Road,147375236,2023,6,27,present
48463,2023 Hale Road,147375239,2023,6,27,present
48463,2023 Hale Road,147375244,2023,6,27,present
48463,2023 Hale Road,147375246,2023,6,27,present
48463,2023 Hale Road,147375248,2023,6,27,present
48463,2023 Hale Road,147375254,2023,6,27,present
48463,2023 Hale Road,147375255,2023,6,27,present
48463,2023 Hale Road,147375262,2023,6,27,present
48463,2023 Hale Road,147375265,2023,6,27,present
48463,2023 Hale Road,147375268,2023,6,27,present
48463,2023 Hale Road,147375269,2023,6,27,present
48463,2023 Hale Road,147375272,2023,6,27,present
48463,2023 Hale Road,147375281,2023,6,27,present
48463,2023 Hale Road,147375285,2023,6,27,present
48463,2023 Hale Road,147375287,2023,6,27,present
48463,2023 Hale Road,147375289,2023,6,27,present
48463,2023 Hale Road,147375290,2023,6,27,present
48463,2023 Hale Road,147375302,2023,6,27,present
48463,2023 Hale Road,147375304,2023,6,27,present
48463,2023 Hale Road,147375306,2023,6,27,present
48463,2023 Hale Road,147375314,2023,6,27,present
48463,2023 Hale Road,147375318,2023,6,27,present
48463,2023 Hale Road,147375321,2023,6,27,present
48463,2023 Hale Road,147375323,2023,6,27,present
48463,2023 Hale Road,147375325,2023,6,27,present
48463,2023 Hale Road,147375328,2023,6,27,present
48463,2023 Hale Road,147375355,2023,6,27,present
48463,2023 Hale Road,147375358,2023,6,27,present
48463,2023 Hale Road,147375365,2023,6,27,present
48463,2023 Hale Road,147375366,2023,6,27,present
48463,2023 Hale Road,147374901,2023,6,28,present
48463,2023 Hale Road,147374907,2023,6,28,present
48463,2023 Hale Road,147374915,2023,6,28,present
48463,2023 Hale Road,147374916,2023,6,28,present
48463,2023 Hale Road,147374930,2023,6,28,present
48463,2023 Hale Road,147374936,2023,6,28,present
48463,2023 Hale Road,147374938,2023,6,28,present
48463,2023 Hale Road,147374943,2023,6,28,present
48463,2023 Hale Road,147374973,2023,6,28,present
48463,2023 Hale Road,147374978,2023,6,28,present
48463,2023 Hale Road,147375012,2023,6,28,present
48463,2023 Hale Road,147375013,2023,6,28,present
48463,2023 Hale Road,147375014,2023,6,28,present
48463,2023 Hale Road,147375018,2023,6,28,present
48463,2023 Hale Road,147375022,2023,6,28,present
48463,2023 Hale Road,147375027,2023,6,28,present
48463,2023 Hale Road,147375029,2023,6,28,present
48463,2023 Hale Road,147375036,2023,6,28,present
48463,2023 Hale Road,147375040,2023,6,28,present
48463,2023 Hale Road,147375046,2023,6,28,present
48463,2023 Hale Road,147375066,2023,6,28,present
48463,2023 Hale Road,147375069,2023,6,28,present
48463,2023 Hale Road,147375072,2023,6,28,present
48463,2023 Hale Road,147375079,2023,6,28,present
48463,2023 Hale Road,147375081,2023,6,28,present
48463,2023 Hale Road,147375087,2023,6,28,present
48463,2023 Hale Road,147375089,2023,6,28,present
48463,2023 Hale Road,147375091,2023,6,28,present
48463,2023 Hale Road,147375103,2023,6,28,present
48463,2023 Hale Road,147375115,2023,6,28,present
48463,2023 Hale Road,147375116,2023,6,28,present
48463,2023 Hale Road,147375120,2023,6,28,present
48463,2023 Hale Road,147375127,2023,6,28,present
48463,2023 Hale Road,147375151,2023,6,28,present
48463,2023 Hale Road,147374724,2023,6,29,present
48463,2023 Hale Road,147374746,2023,6,29,present
48463,2023 Hale Road,147374779,2023,6,29,present
48463,2023 Hale Road,147374812,2023,6,29,present
48463,2023 Hale Road,147374821,2023,6,29,present
48463,2023 Hale Road,147374831,2023,6,29,present
48463,2023 Hale Road,147374844,2023,6,29,present
48463,2023 Hale Road,147374969,2023,6,29,present
48463,2023 Hale Road,147374982,2023,6,29,present
48463,2023 Hale Road,147375001,2023,6,29,present
48463,2023 Hale Road,147374474,2023,6,30,present
48463,2023 Hale Road,147374491,2023,6,30,present
48463,2023 Hale Road,147374529,2023,6,30,present
48463,2023 Hale Road,147374539,2023,6,30,present
48463,2023 Hale Road,147374584,2023,6,30,present
48463,2023 Hale Road,147374597,2023,6,30,present
48463,2023 Hale Road,147374765,2023,6,30,present
48463,2023 Hale Road,147374240,2023,7,1,present
